id	accession	raw_id	primary_id	sra_id	bp_id	model	package	package_name	status	status_date	taxonomy_id	taxonomy_name	title	samp_name	paragraph	raw_id	abs_air_humidity	affection_status	age	agrochem_addition	air_temp	air_temp_regm	al_sat	al_sat_meth	alkalinity	alkyl_diethers	altitude	aminopept_act	ammonium	amniotic_fluid_color	analyte_type	anamorph	animal_env	annual_season_precpt	annual_season_temp	antibiotic_regm	antiviral_treatment_agent	atmospheric_data	authority	bac_prod	bac_resp	bacteria_carb_prod	barometric_press	beta_lactamase_family	bio_material	biochem_oxygen_dem	biomass	biomaterial_provider	biospecimen_repository	biospecimen_repository_sample_id	biotic_relationship	biovar	birth_control	birth_date	birth_location	bishomohopanol	blood_blood_disord	body_habitat	body_mass_index	body_product	breed	breeding_history	breeding_method	bromide	build_occup_type	building_setting	calcium	carb_dioxide	carb_nitro_ratio	carbapenemase	cell_line	cell_subtype	cell_type	chem_administration	chem_mutagen	chem_oxygen_dem	child_of	chloride	chlorophyll	climate_environment	clone	clone_lib	collected_by	collection_date	collection_device	collection_method	component_organism	compound	conduc	crop_rotation	cultivar	culture_collection	cur_land_use	cur_vegetation	cur_vegetation_meth	date_of_prior_antiviral_treat	date_of_prior_sars_cov_2_infection	date_of_sars_cov_2_vaccination	death_date	density	depth	derived_from	dermatology_disord	description	dev_stage	dew_point	diet	diet_last_six_month	diether_lipids	disease	disease_stage	diss_carb_dioxide	diss_hydrogen	diss_inorg_carb	diss_inorg_nitro	diss_inorg_phosp	diss_org_carb	diss_org_nitro	diss_oxygen	dominant_hand	dose	douche	down_par	drainage_class	drug_usage	dry_mass	ecotype	edta_inhibitor_tested	efficiency_percent	elev	emulsions	encoded_traits	env_broad_scale	env_local_scale	env_medium	env_package	estimated_size	ethnicity	experimental_factor	exposure_event	extrachrom_elements	extreme_event	extreme_salinity	family_id	family_relationship	fao_class	fertilizer_regm	filter_type	fire	flooding	fluor	foetal_health_stat	food_source	forma	forma_specialis	fungicide_regm	gap_accession	gap_consent_code	gap_consent_short_name	gap_sample_id	gap_subject_id	gaseous_environment	gaseous_substances	gastrointest_disord	genotype	geo_loc_exposure	geo_loc_name	gestation_state	gisaid_accession	gisaid_virus_name	glucosidase_act	gravidity	gravity	growth_hormone_regm	growth_med	growth_protocol	gynecologic_disord	haplotype	health_state	heat_cool_type	heavy_metals	heavy_metals_meth	height_or_length	herbicide_regm	histological_type	hiv_stat	horizon	horizon_meth	host	host_age	host_anatomical_material	host_anatomical_part	host_blood_press_diast	host_blood_press_syst	host_body_habitat	host_body_mass_index	host_body_product	host_body_temp	host_color	host_common_name	host_description	host_diet	host_disease	host_disease_outcome	host_disease_stage	host_dry_mass	host_family_relationship	host_genotype	host_growth_cond	host_health_state	host_height	host_hiv_stat	host_housing	host_infra_specific_name	host_infra_specific_rank	host_last_meal	host_length	host_life_stage	host_occupation	host_phenotype	host_pulse	host_recent_travel_loc	host_recent_travel_return_date	host_sex	host_shape	host_specimen_voucher	host_subject_id	host_substrate	host_taxid	host_tissue_sampled	host_tot_mass	host_variety	host_wet_mass	hrt	humidity	humidity_regm	hysterectomy	identified_by	ifsac_category	ihmc_medication_code	image_file	indoor_space	indoor_surf	indust_eff_percent	infra_specific_name	infra_specific_rank	inorg_particles	intended_consumer	investigation_type	is_tumor	isol_growth_condt	isolate	isolate_name_alias	isolation_source	karyotype	kidney_disord	lab_host	label	last_meal	lat_lon	life_stage	light_intensity	light_type	link_addit_analys	link_class_info	link_climate_info	liver_disord	local_class	local_class_meth	magnesium	maternal_health_stat	mating_type	mean_frict_vel	mean_peak_frict_vel	mechanical_damage	medic_hist_perform	menarche	menopause	methane	microbial_biomass	microbial_biomass_meth	mineral_nutr_regm	misc_param	molecular_data_type	morphology	n_alkanes	narms_isolate_number	nitrate	nitrite	nitro	non_mineral_nutr_regm	nose_mouth_teeth_throat_disord	nose_throat_disord	num_replicons	occup_samp	occupant_dens_samp	occupation	omics_observ_id	org_carb	org_matter	org_nitro	org_particles	organism_count	orgmod_note	original_subject_id	outbreak	oxy_stat_samp	oxygen	part_org_carb	part_org_nitro	particle_class	passage_history	passage_method	passage_number	pathogenicity	pathotype	pathovar	perturbation	pesticide_regm	pet_farm_animal	petroleum_hydrocarb	ph	ph_meth	ph_regm	phaeopigments	phenotype	phosphate	phosplipid_fatt_acid	photon_flux	plant_body_site	plant_growth_med	plant_product	ploidy	pollutants	pool_dna_extracts	population	population_description	porosity	potassium	pre_treatment	pregnancy	pressure	previous_land_use	previous_land_use_meth	primary_prod	primary_treatment	prior_sars_cov_2_antiviral_treat	prior_sars_cov_2_infection	prior_sars_cov_2_vaccination	profile_position	project_name	propagation	pulmonary_disord	pulse	purpose_of_sampling	purpose_of_sequencing	purpose_of_ww_sampling	purpose_of_ww_sequencing	race	radiation_regm	rainfall_regm	reactor_type	redox_potential	ref_biomaterial	reference_material	rel_air_humidity	rel_to_oxygen	repository	resp_part_matter	risk_group	salinity	salinity_meth	salt_regm	same_as	samp_collect_device	samp_mat_process	samp_salinity	samp_size	samp_sort_meth	samp_store_dur	samp_store_loc	samp_store_temp	samp_vol_we_dna_ext	sample_name	sample_type	sars_cov_2_diag_gene_name_1	sars_cov_2_diag_gene_name_2	sars_cov_2_diag_pcr_ct_value_1	sars_cov_2_diag_pcr_ct_value_2	season_environment	secondary_treatment	sediment_type	sequenced_by	serogroup	serotype	serovar	sewage_type	sex	sexual_act	sieving	silicate	size_frac	slope_aspect	slope_gradient	sludge_retent_time	smoker	sodium	soil_type	soil_type_meth	solar_irradiance	soluble_inorg_mat	soluble_org_mat	soluble_react_phosp	source_material_id	source_name	source_type	source_uvig	space_typ_state	special_diet	specimen_voucher	standing_water_regm	store_cond	strain	stud_book_number	study_complt_stat	study_design	study_disease	study_name	sub_species	subclone	subgroup	subject_is_affected	submitted_sample_id	submitted_subject_id	submitter_handle	subspecf_gen_lin	subsrc_note	substrain	substrate	substructure_type	subtype	sulfate	sulfide	super_population_code	super_population_description	surf_air_cont	surf_humidity	surf_material	surf_moisture	surf_moisture_ph	surf_temp	suspend_part_matter	suspend_solids	teleomorph	temp	tertiary_treatment	texture	texture_meth	tidal_stage	tillage	time_last_toothbrush	time_since_last_wash	tiss_cult_growth_med	tissue	tissue_lib	tot_carb	tot_depth_water_col	tot_diss_nitro	tot_inorg_nitro	tot_mass	tot_n_meth	tot_nitro	tot_org_c_meth	tot_org_carb	tot_part_carb	tot_phosp	tot_phosphate	travel_out_six_month	treatment	trophic_level	turbidity	twin_sibling	typ_occupant_dens	type_status	type_strain	urine_collect_meth	urogenit_disord	urogenit_tract_disor	vaccine_received	variety	ventilation_rate	ventilation_type	virus_enrich_appr	virus_isolate_of_prior_infection	wastewater_type	water_content	water_content_soil	water_content_soil_meth	water_current	water_temp_regm	watering_regm	weight_loss_3_month	wet_mass	wind_direction	wind_speed	ww_endog_control_1	ww_endog_control_1_conc	ww_endog_control_1_protocol	ww_endog_control_1_units	ww_endog_control_2	ww_endog_control_2_conc	ww_endog_control_2_protocol	ww_endog_control_2_units	ww_flow	ww_industrial_effluent_percent	ww_ph	ww_population	ww_population_source	ww_pre_treatment	ww_primary_sludge_retention_time	ww_processing_protocol	ww_sample_duration	ww_sample_matrix	ww_sample_salinity	ww_sample_site	ww_sample_type	ww_surv_jurisdiction	ww_surv_system_sample_id	ww_surv_target_1	ww_surv_target_1_conc	ww_surv_target_1_conc_unit	ww_surv_target_1_extract	ww_surv_target_1_extract_unit	ww_surv_target_1_gene	ww_surv_target_1_known_present	ww_surv_target_1_protocol	ww_surv_target_2	ww_surv_target_2_conc	ww_surv_target_2_conc_unit	ww_surv_target_2_extract	ww_surv_target_2_extract_unit	ww_surv_target_2_gene	ww_surv_target_2_known_present	ww_surv_target_2_protocol	ww_temperature	ww_total_suspended_solids
BIOSAMPLE:SAMEA7724441	SAMEA7724441	17123764	SAMEA7724441	ERS5471818		Generic	Generic.1.0	Generic	live	2020-12-20T10:37:10.133	256318	metagenome	13114.BLANK8.8H.ITS		control blank	17123764																																																																																																																		193			urban biome	research facility	sterile water	misc environment																															USA:CA,San Diego																																																												BLANK8.8H.ITS																						metagenome																																																																																																																																							qiita_sid_13114:13114.BLANK8.8H.ITS	control blank																																																																																																																																																																	
BIOSAMPLE:SAMEA7724418	SAMEA7724418	17123763	SAMEA7724418	ERS5471795		Generic	Generic.1.0	Generic	live	2020-12-20T10:37:09.421	256318	metagenome	13114.BLANK6.11B.ITS		control blank	17123763																																																																																																																		193			urban biome	research facility	sterile water	misc environment																															USA:CA,San Diego																																																												BLANK6.11B.ITS																						metagenome																																																																																																																																							qiita_sid_13114:13114.BLANK6.11B.ITS	control blank																																																																																																																																																																	
BIOSAMPLE:SAMEA7724417	SAMEA7724417	17123762	SAMEA7724417	ERS5471794		Generic	Generic.1.0	Generic	live	2020-12-20T10:37:07.978	256318	metagenome	13114.BLANK6.11A.ITS		control blank	17123762																																																																																																																		193			urban biome	research facility	sterile water	misc environment																															USA:CA,San Diego																																																												BLANK6.11A.ITS																						metagenome																																																																																																																																							qiita_sid_13114:13114.BLANK6.11A.ITS	control blank																																																																																																																																																																	
BIOSAMPLE:SAMEA7724451	SAMEA7724451	17123761	SAMEA7724451	ERS5471828		Generic	Generic.1.0	Generic	live	2020-12-20T10:37:07.291	256318	metagenome	13114.BLANK3.3D.18S		control blank	17123761																																																																																																																		193			urban biome	research facility	sterile water	misc environment																															USA:CA,San Diego																																																												BLANK3.3D.18S																						metagenome																																																																																																																																							qiita_sid_13114:13114.BLANK3.3D.18S	control blank																																																																																																																																																																	
BIOSAMPLE:SAMEA7724430	SAMEA7724430	17123760	SAMEA7724430	ERS5471807		Generic	Generic.1.0	Generic	live	2020-12-20T10:37:06.607	256318	metagenome	13114.BLANK6.12H.ITS		control blank	17123760																																																																																																																		193			urban biome	research facility	sterile water	misc environment																															USA:CA,San Diego																																																												BLANK6.12H.ITS																						metagenome																																																																																																																																							qiita_sid_13114:13114.BLANK6.12H.ITS	control blank																																																																																																																																																																	
BIOSAMPLE:SAMEA7724424	SAMEA7724424	17123759	SAMEA7724424	ERS5471801		Generic	Generic.1.0	Generic	live	2020-12-20T10:37:05.920	256318	metagenome	13114.BLANK6.12B.ITS		control blank	17123759																																																																																																																		193			urban biome	research facility	sterile water	misc environment																															USA:CA,San Diego																																																												BLANK6.12B.ITS																						metagenome																																																																																																																																							qiita_sid_13114:13114.BLANK6.12B.ITS	control blank																																																																																																																																																																	
BIOSAMPLE:SAMEA7724440	SAMEA7724440	17123758	SAMEA7724440	ERS5471817		Generic	Generic.1.0	Generic	live	2020-12-20T10:37:05.221	256318	metagenome	13114.BLANK8.8G.ITS		control blank	17123758																																																																																																																		193			urban biome	research facility	sterile water	misc environment																															USA:CA,San Diego																																																												BLANK8.8G.ITS																						metagenome																																																																																																																																							qiita_sid_13114:13114.BLANK8.8G.ITS	control blank																																																																																																																																																																	
BIOSAMPLE:SAMEA7724422	SAMEA7724422	17123757	SAMEA7724422	ERS5471799		Generic	Generic.1.0	Generic	live	2020-12-20T10:37:04.538	256318	metagenome	13114.BLANK6.11G.ITS		control blank	17123757																																																																																																																		193			urban biome	research facility	sterile water	misc environment																															USA:CA,San Diego																																																												BLANK6.11G.ITS																						metagenome																																																																																																																																							qiita_sid_13114:13114.BLANK6.11G.ITS	control blank																																																																																																																																																																	
BIOSAMPLE:SAMEA7724449	SAMEA7724449	17123755	SAMEA7724449	ERS5471826		Generic	Generic.1.0	Generic	live	2020-12-20T10:37:03.193	256318	metagenome	13114.BLANK2.2D.18S		control blank	17123755																																																																																																																		193			urban biome	research facility	sterile water	misc environment																															USA:CA,San Diego																																																												BLANK2.2D.18S																						metagenome																																																																																																																																							qiita_sid_13114:13114.BLANK2.2D.18S	control blank																																																																																																																																																																	
BIOSAMPLE:SAMEA7724448	SAMEA7724448	17123754	SAMEA7724448	ERS5471825		Generic	Generic.1.0	Generic	live	2020-12-20T10:37:02.497	256318	metagenome	13114.BLANK2.2C.18S		control blank	17123754																																																																																																																		193			urban biome	research facility	sterile water	misc environment																															USA:CA,San Diego																																																												BLANK2.2C.18S																						metagenome																																																																																																																																							qiita_sid_13114:13114.BLANK2.2C.18S	control blank																																																																																																																																																																	
BIOSAMPLE:SAMEA7724427	SAMEA7724427	17123752	SAMEA7724427	ERS5471804		Generic	Generic.1.0	Generic	live	2020-12-20T10:36:58.893	256318	metagenome	13114.BLANK6.12E.ITS		control blank	17123752																																																																																																																		193			urban biome	research facility	sterile water	misc environment																															USA:CA,San Diego																																																												BLANK6.12E.ITS																						metagenome																																																																																																																																							qiita_sid_13114:13114.BLANK6.12E.ITS	control blank																																																																																																																																																																	
BIOSAMPLE:SAMEA7724442	SAMEA7724442	17123750	SAMEA7724442	ERS5471819		Generic	Generic.1.0	Generic	live	2020-12-20T10:36:55.775	256318	metagenome	13114.BLANK1.1A.18S		control blank	17123750																																																																																																																		193			urban biome	research facility	sterile water	misc environment																															USA:CA,San Diego																																																												BLANK1.1A.18S																						metagenome																																																																																																																																							qiita_sid_13114:13114.BLANK1.1A.18S	control blank																																																																																																																																																																	
BIOSAMPLE:SAMEA7724454	SAMEA7724454	17123749	SAMEA7724454	ERS5471831		Generic	Generic.1.0	Generic	live	2020-12-20T10:36:52.188	256318	metagenome	13114.BLANK4.3C.18S		control blank	17123749																																																																																																																		193			urban biome	research facility	sterile water	misc environment																															USA:CA,San Diego																																																												BLANK4.3C.18S																						metagenome																																																																																																																																							qiita_sid_13114:13114.BLANK4.3C.18S	control blank																																																																																																																																																																	
BIOSAMPLE:SAMEA7724421	SAMEA7724421	17123748	SAMEA7724421	ERS5471798		Generic	Generic.1.0	Generic	live	2020-12-20T10:36:51.509	256318	metagenome	13114.BLANK6.11F.ITS		control blank	17123748																																																																																																																		193			urban biome	research facility	sterile water	misc environment																															USA:CA,San Diego																																																												BLANK6.11F.ITS																						metagenome																																																																																																																																							qiita_sid_13114:13114.BLANK6.11F.ITS	control blank																																																																																																																																																																	
BIOSAMPLE:SAMEA7724444	SAMEA7724444	17123747	SAMEA7724444	ERS5471821		Generic	Generic.1.0	Generic	live	2020-12-20T10:36:50.814	256318	metagenome	13114.BLANK1.1C.18S		control blank	17123747																																																																																																																		193			urban biome	research facility	sterile water	misc environment																															USA:CA,San Diego																																																												BLANK1.1C.18S																						metagenome																																																																																																																																							qiita_sid_13114:13114.BLANK1.1C.18S	control blank																																																																																																																																																																	
BIOSAMPLE:SAMEA7724431	SAMEA7724431	17123746	SAMEA7724431	ERS5471808		Generic	Generic.1.0	Generic	live	2020-12-20T10:36:50.068	256318	metagenome	13114.BLANK6.6A.ITS		control blank	17123746																																																																																																																		193			urban biome	research facility	sterile water	misc environment																															USA:CA,San Diego																																																												BLANK6.6A.ITS																						metagenome																																																																																																																																							qiita_sid_13114:13114.BLANK6.6A.ITS	control blank																																																																																																																																																																	
BIOSAMPLE:SAMEA7724426	SAMEA7724426	17123745	SAMEA7724426	ERS5471803		Generic	Generic.1.0	Generic	live	2020-12-20T10:36:49.362	256318	metagenome	13114.BLANK6.12D.ITS		control blank	17123745																																																																																																																		193			urban biome	research facility	sterile water	misc environment																															USA:CA,San Diego																																																												BLANK6.12D.ITS																						metagenome																																																																																																																																							qiita_sid_13114:13114.BLANK6.12D.ITS	control blank																																																																																																																																																																	
BIOSAMPLE:SAMEA7724434	SAMEA7724434	17123744	SAMEA7724434	ERS5471811		Generic	Generic.1.0	Generic	live	2020-12-20T10:36:47.652	256318	metagenome	13114.BLANK6.6D.ITS		control blank	17123744																																																																																																																		193			urban biome	research facility	sterile water	misc environment																															USA:CA,San Diego																																																												BLANK6.6D.ITS																						metagenome																																																																																																																																							qiita_sid_13114:13114.BLANK6.6D.ITS	control blank																																																																																																																																																																	
BIOSAMPLE:SAMEA7724407	SAMEA7724407	17123743	SAMEA7724407	ERS5471784		Generic	Generic.1.0	Generic	live	2020-12-20T10:36:46.662	1504975	salt marsh metagenome	13114.roy.chowdhury.45.s017		subsurface soil	17123743																			18.3																																																										marshlands (grass,sedges,rushes)	bare soil																																				3			marine salt marsh biome	saline marsh	soil	soil			salinity							arenosols				flooded during very high tides																	Spain:Province of Huelva,Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel																				A horizon																																								SO3-3																						metagenome																http://esdac.jrc.ec.europa.eu/resource-type/european-soil-database-maps	http://eca.knmi.nl/download/ensembles/ensembles.php																																																								7.15	1:5, soil:water ratio																												MinT																																	qiita_sid_13114:13114.roy.chowdhury.45.s017	soil																																					5 months frozen (-80C), including transport on dry ice from Spain to PNNL																																			95%sand, 4.9% silt	laser diffraction																																						0.1		gravimetry																																																
BIOSAMPLE:SAMEA7724415	SAMEA7724415	17123741	SAMEA7724415	ERS5471792		Generic	Generic.1.0	Generic	live	2020-12-20T10:36:42.729	256318	metagenome	13114.BLANK6.10G.ITS		control blank	17123741																																																																																																																		193			urban biome	research facility	sterile water	misc environment																															USA:CA,San Diego																																																												BLANK6.10G.ITS																						metagenome																																																																																																																																							qiita_sid_13114:13114.BLANK6.10G.ITS	control blank																																																																																																																																																																	
BIOSAMPLE:SAMEA7724446	SAMEA7724446	17123740	SAMEA7724446	ERS5471823		Generic	Generic.1.0	Generic	live	2020-12-20T10:36:39.825	256318	metagenome	13114.BLANK2.2A.18S		control blank	17123740																																																																																																																		193			urban biome	research facility	sterile water	misc environment																															USA:CA,San Diego																																																												BLANK2.2A.18S																						metagenome																																																																																																																																							qiita_sid_13114:13114.BLANK2.2A.18S	control blank																																																																																																																																																																	
BIOSAMPLE:SAMEA7724416	SAMEA7724416	17123739	SAMEA7724416	ERS5471793		Generic	Generic.1.0	Generic	live	2020-12-20T10:36:35.241	256318	metagenome	13114.BLANK6.10H.ITS		control blank	17123739																																																																																																																		193			urban biome	research facility	sterile water	misc environment																															USA:CA,San Diego																																																												BLANK6.10H.ITS																						metagenome																																																																																																																																							qiita_sid_13114:13114.BLANK6.10H.ITS	control blank																																																																																																																																																																	
BIOSAMPLE:SAMEA7724412	SAMEA7724412	17123738	SAMEA7724412	ERS5471789		Generic	Generic.1.0	Generic	live	2020-12-20T10:36:32.351	256318	metagenome	13114.BLANK6.10D.ITS		control blank	17123738																																																																																																																		193			urban biome	research facility	sterile water	misc environment																															USA:CA,San Diego																																																												BLANK6.10D.ITS																						metagenome																																																																																																																																							qiita_sid_13114:13114.BLANK6.10D.ITS	control blank																																																																																																																																																																	
BIOSAMPLE:SAMEA7724420	SAMEA7724420	17123737	SAMEA7724420	ERS5471797		Generic	Generic.1.0	Generic	live	2020-12-20T10:36:31.672	256318	metagenome	13114.BLANK6.11E.ITS		control blank	17123737																																																																																																																		193			urban biome	research facility	sterile water	misc environment																															USA:CA,San Diego																																																												BLANK6.11E.ITS																						metagenome																																																																																																																																							qiita_sid_13114:13114.BLANK6.11E.ITS	control blank																																																																																																																																																																	
BIOSAMPLE:SAMEA7724445	SAMEA7724445	17123736	SAMEA7724445	ERS5471822		Generic	Generic.1.0	Generic	live	2020-12-20T10:36:30.572	256318	metagenome	13114.BLANK1.1D.18S		control blank	17123736																																																																																																																		193			urban biome	research facility	sterile water	misc environment																															USA:CA,San Diego																																																												BLANK1.1D.18S																						metagenome																																																																																																																																							qiita_sid_13114:13114.BLANK1.1D.18S	control blank																																																																																																																																																																	
